PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,track_id,track_name,artists,album_name,track_genre,popularity
-3.183676525484421,0.955608837928791,0.6257573743186111,0.2986536366844433,-0.8681272364142582,-0.9801550719904212,-0.4372165333758857,5,3SYAtFkdew61hXU32aD2zl,"Carmen, Act II: No.15 Quintette : Nous avons en tête une affaire (Le Dancaïro/Frasquita/Mercédès/Le Remendado/Carmen)",Georges Bizet;Nicolas Rivenq;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,Bizet : Carmen,opera,26
1.7427742433888893,0.5944870027591324,0.3739825345362326,-0.8159362235639979,-0.2384331549857116,-0.1595037347543966,-0.0154131502764985,2,3EtsTQGKkUXaGDmMi7GRfD,Capucha,BaianaSystem;Claudia Manzo,ATO 3: América do Sol,afrobeat,20
1.6198278533379395,-0.4372667084280919,0.963275423964807,-0.7679696322359776,-0.8279110092912485,-0.4653763684817905,-0.7375771328891392,1,62LeIJa2w7YeSzfdyosk2k,Hempadura,O Surto,Todo Mundo Doido,punk-rock,35
-2.6054843015657627,1.2217152725560316,0.4869813927182442,0.2164746642627687,-1.2146102499887916,-0.3843609797684504,0.491795558863074,5,0wRsl0wDTmzDky2LsyxEdq,If My Heart Had Windows,George Jones,Mr. Country and Western,honky-tonk,13
-6.442934688248395,-0.5602801719869431,0.0311572886690586,-0.7860629600011267,-0.0102720670210701,0.3781190763517909,-1.0846275742824054,3,3JvHEEbo89vp4EJw0PZMPJ,Unavailable,Aysha Mathis,Unavailable,sleep,62
-0.4523048494045017,-3.080041584753025,-0.1054979114012548,-1.155403430238806,0.2691347576023897,0.6790529802362452,-0.9989187473906828,6,5wWRdIjndDOh1j4OXAPpdD,Deathcrush,Mayhem,Deathcrush,black-metal,51
0.9007775868995154,-0.5324904792666835,-0.7239886552649458,0.6752436029302327,-0.2096679341602838,-0.3388068398579184,0.0914657017133023,1,7o7CBVw8COB78kR5P2zK1m,Roto y Elegante,Taburete,Roto y Elegante,spanish,60
-2.404721499606764,0.7243892644734024,1.009935822523092,1.692583078121288,2.211956680553034,-1.2761846480400576,0.4541682732798561,5,6a3xqhCi90JZzEIJpUbtr4,"Wie każdy, kim jest Juanita",Maciej Stuhr,Coco (Ścieżka dźwiękowa polskiej wersji),disney,23
1.5927389182021296,1.2363101647833672,-0.4793906962435448,-0.4556947390035029,-0.5563532832741116,0.7157875484301242,-0.6954670766174333,2,3mRM4NM8iO7UBqrSigCQFH,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Greatest,disco,67
0.1497230928628253,0.5514397387150662,-0.4780655231521316,0.831888807546076,0.2100149027178994,0.4315116525322036,0.1428711624691542,2,5zzuyp2m4bZ1FanlSoxBpW,Garoto de Rua,Zezé Di Camargo & Luciano,Zezé Di Camargo & Luciano 1992,sertanejo,44
0.5677589032278263,-1.0543063905539043,-1.3142224401417149,-2.0490235609313574,0.7899246216387469,0.6603232462725668,0.5046021206299816,6,1QsxNLziTIymPdLW0JPHQG,Dark Horse - Live Version,Eelke Kleijn,Armada Electronic Elements - ADE 2022,progressive-house,1
-0.645371710659215,0.1209540010981218,-0.1472461897769835,-0.612721148276825,-1.1129219371409669,-1.0586606603984654,0.2710064625194682,5,1RTcQvHYYB69XlQKvJe6h4,Prethese Antha,Bombay Jayashri,Excuse Me,classical,42
0.8218014310704099,1.3149647241537683,-0.5535499226820786,-0.2821727491351999,-0.2974846784721576,0.0453542500102271,0.176316980435523,2,4NLFnAPoMAiuuK8iXnit6W,Ozumba Mbadiwe,Reekado Banks,Ozumba Mbadiwe,dancehall,53
2.18626719332078,-0.7016414452333508,2.5809234721600705,-0.2064133467248133,-0.1480897687819202,1.1024857641694985,1.1134940571227925,4,6YwLgicpvVuMt1eE2OldwQ,Five More Hours,Deorro;Chris Brown,Five More Hours,progressive-house,67
0.8817077510183313,0.2587356128175667,-1.309324745160677,-1.0185307767426044,0.9305518611575988,1.544875204970016,-1.0052416595734668,6,7kY72OnOu1B2WHmMKHRoqw,Bound Too Long,The Crystal Method,Legion of Boom,breakbeat,14
0.3222316857241487,-2.569882878982498,0.0011450437580947,-0.8489221140236975,-0.7776158095612514,-0.9951764669053424,-0.959297884163608,1,0qZfhc3NDoeWKomjWX3DBU,Rid You of Your Flesh,LIK,Carnage,black-metal,23
-2.0085058026135574,0.6598043862619837,0.0011244900183699,0.548412511253081,-0.7482736790574844,-0.5325418135881304,-0.1068528878578824,5,6qM3zhKdj7VA8y4xuO27OR,Cancion Del Amor En Zapatillas,Eduardo Falú,El Sueno De Mi Guitarra,guitar,25
0.5622179055910046,1.4072578987809423,-0.4879980653889436,0.258058154209316,-0.0467344422355421,0.1986574531856716,-0.0192876412185886,2,0Ne4nzvVi5FQXwiYCkjUqX,"Mayilrage (From ""Ah…Aah"")",Madhusree;Naresh Iyer,Youth Beats - Hits of A.R.Rahman and Yuvan Shankar Raja,k-pop,55
-0.739326357308661,-0.0134606032371282,-0.2847468582642698,2.443260005675637,1.6744515877960804,-0.2222519031016256,-0.6258780277932146,5,2FPxdkJbS7Ft0u6wg8gQUM,Happy Holiday,Peggy Lee,pov: you bake cookies,jazz,0
1.0892589331951186,-1.4309219721355944,-0.6469073479183977,-0.6566958935898469,-0.1237915309078261,-1.0628300596498206,-0.2426326740273778,1,2nUy0ifVE7UwtOK4rugFsP,The End of Heartache,Killswitch Engage,The End of Heartache (Special Edition),metalcore,62
-1.488874906339706,-1.1780774950623327,1.466993231731858,0.2979413964993203,0.160324707723409,-1.9326493440392247,-0.4995918100906225,5,4n18ieCPDxLez1ac36X7ID,Methamorphosis For Tapes (Homage A Gholamali Margiri),Parsa Hadavi,Noise A Noise 19,iranian,0
1.1596997804829157,-1.0269150642785605,0.8668245811153517,-1.0559980156103397,-0.3122847302053319,-1.836161102436271,-1.2592389184596853,1,3IiMnjK7S2PlsPVMuAH7rU,Torn in Two,Breaking Benjamin,Ember,grunge,53
-1.696675452685088,0.0745701208498769,0.4226079682256162,0.1307517247119351,-1.85518047899463,-0.9290533397716122,-0.1114946630541105,5,1GcnF0cnsvfBHwA7Sfyckl,Don't Break The Heart That Loves You,Connie Francis,The Greatest Jazz Mix,r-n-b,0
0.5111933925286034,-0.8086715691467311,-0.0766344826955643,-0.1034866763629909,-0.6416524227909489,-0.3518364628839227,1.7026967890695983,1,5ajXGmJGBs1IOEgvsVmPWB,Good Morning,All Ok,Good Morning,k-pop,50
-0.181265235900402,-0.2899584322431059,-0.7530673933945528,0.849895708398974,-0.1031730171652476,-0.7503501134917513,0.2583148227547194,1,0X7Rp8TOCxPGjqq5c9MD1r,Long Haul,Ian Munsick,Country Car Hits,country,0
1.512342675519989,-0.0414493180845969,1.8927747627225813,-1.216484353631903,-0.1727560338688223,-0.8374239995972034,-1.2121918145190982,2,2GXWzWPsYlTZcvVW8JIu69,Intro : Persona,BTS,MAP OF THE SOUL : PERSONA,k-pop,64
-0.8586869668141247,-2.190102652857109,-1.0297273077030242,1.1158619056499326,1.360493295346822,-0.087397583492196,-0.5315024573106025,6,68iJMEPiD2tevbwUhwfRZL,House By the Cemetery / Outro,Mortician,House By the Cemetary / Mortal Massacre,grindcore,18
1.6412608496085528,0.4250062850040317,-0.9567146367358376,-0.1780586286687954,-0.2299656747120713,-0.257080304465167,-0.0934395468809375,2,4noOfdgUVxheBJnvOTSKhB,Whippet,eXterio,Vous êtes ici,punk-rock,37
1.8443764324339176,1.0364874382352318,-0.4899987108068906,-0.2624517688671037,0.6035156679535959,-0.3834937273001904,-0.2798849434721867,2,7z99Cnl9s7zQUdDHGgkpL3,Bratitude,Bratz,Bratz Motion Picture Soundtrack,children,31
0.2311581568061005,1.2113958023502145,0.4177013511429019,0.2460680582906494,-0.1765395457437891,0.7567196041553204,0.8812475841267351,2,0THsOAEYrpm16RmcQOBA4t,Weg,Ami Warning,Weg,german,39
-1.0623706777061184,1.194721072799178,7.215689576692241,-1.429182897133733,3.373735827380717,-1.6978072150219503,-0.6263992492416371,0,4XwLGnMQRkNBgKgvqZuoMW,Get A Physical,Bruce Bruce,Losin' It,comedy,24
1.1286011889943248,0.2993211572781638,1.342757115105888,-1.270779910312405,0.358597289587298,-1.1254377530361064,0.0018228632729881,2,1UR0RbyH4bKoovDNnGd53G,Quack Kills,Psychostick,IV: Revenge of the Vengeance,industrial,24
-0.0335242331401981,1.9560118658046008,0.5628515436100126,-0.2109331332021347,-1.3526940473129567,0.6002100252676242,-0.7856260866508082,2,5qp6vUMJGAzi7D6WjVgVqi,Rockin' Around The Christmas Tree,Brenda Lee,CHRISTMAS TOP HITS 2022,rockabilly,0
1.2905241489774462,-1.9607731388769407,1.8286650612268032,0.5605492643438273,-1.319878426310214,1.3434766384756875,0.7609299292658932,4,1EWRXz6c0WPKae8vziEnZi,Joy To The World (Unspeakable Joy),Chris Tomlin,Santa's Christmas List,alt-rock,1
0.1948890020909777,-0.2004743390624473,-0.5352098677220904,-0.6408737331980356,-1.8158494373510512,-0.8162280428096113,-0.8016116417195481,1,6vloEYEVooA1k2MvmVbzUm,En Este Viaje,Almafuerte,Ultimando (Cotidiafonos Volumen 1),heavy-metal,31
1.592274035092438,-0.7249484348986539,0.0986554092869275,-0.0364565253714348,-0.3469615860921939,-0.3031305103198598,0.2316097189946922,1,6GREIx79VAYuT0DYDGTIJh,Heartbeat,Enrique Iglesias;Nicole Scherzinger,Euphoria,latin,56
-0.4650349338640501,0.9952268454973104,1.0504494825154616,1.2566473664825104,-0.3943061655316019,1.056973843165342,0.5183089049043418,5,6md0jXzz5rg8WJxG80lcPG,Besos brujos,Romántica Milonguera,Besos Brujos,tango,17
0.4799033861208474,-0.3719422269715585,-0.810706559049211,0.1291275518275801,-0.3424985948454778,-0.6959904413019563,-0.0200582014461459,1,65hRZOQkVjmBdusz1N7aOv,Save The World,Swedish House Mafia,Save The World,progressive-house,67
-2.0483714813102263,-0.7890003221432224,-0.2690259154343195,1.0910322686652238,1.141847936677365,0.3853726482890418,0.6794531235726308,5,6Db3RiSI7xk3Dxd1N72U5a,Stranger To Yourself,Loving,If I Am Only My Thoughts,garage,53
-6.416539785987475,-1.822136990735688,-0.8474702413355658,2.545140801432088,3.3075878849138376,0.8766246426154388,-0.6261250166027182,3,1PeeZjiGNzzUUc8epzLtvv,Glassworks: Opening,Philip Glass;Víkingur Ólafsson,Classical Running,ambient,0
-1.5655995901229531,0.221655794992098,-0.0815786649122488,-0.2514811173330847,-1.324768746362037,-0.8377620738963768,0.0512197240128708,5,6n6mfBaRbEDqXZltgsbyTq,(......當幽靈失靈)(feat. Yoed Nir),吳青峰;Yoed Nir,馬拉美的星期二,mandopop,40
1.6987542310098953,0.5558233697780317,-0.4997694891051422,-0.5018458072670877,0.2481383227930007,-0.4215669037252943,0.0441334575548344,2,6FNR3CddkzolYzctA2CY6b,She Doesn't Mind - Gregori Klosman Remix,Sean Paul,Dance Dance Dance,dance,0
0.9636181220265456,-1.3523794719840934,-0.7805238009756461,0.6791815833585003,-0.138693716339829,-0.7955949941404082,0.0594175468127127,1,0FL7kNRhjCXAS5eyTbDoaz,Clarkson,Sly Withers,Clarkson,garage,29
-1.3355614770981972,-0.2775552789938619,-0.0521627050949797,0.1825887976240645,-0.8628082203876245,-0.9622054098705506,0.4882425826725916,5,0VflfNhVgO5o77bPvhugnp,My Girl and I - Live at the Royal Opera,Kite,Kite at the Royal Opera,synth-pop,28
1.6124430994361971,1.4753099484325165,-0.8945732950849944,-0.5006085208273652,0.3461578349865752,0.2166251907878996,-0.0788325624961264,2,54sxsI1fcUJSAmKyty00r5,Can You Get It,Mandrill,Le monde de demain (Bande originale de la série),afrobeat,7
0.673767793825485,0.4179953721917592,0.1841685873153794,-0.2064155502945339,0.8402926937047359,-1.1593063072301797,0.5045064777655565,2,7ClEMzpSQixYIBEFdyJtX4,Follow Me,Rella;Conor Gardiner,Follow Me,emo,59
1.541348517247834,-0.9656177138427828,-0.7968143490960177,0.511294494307899,0.1535259241614806,-0.8741757185093424,0.1798817856665475,1,2hJWVspfIagRiKCOgLpt2d,Fake Ass Bitches,Imperatorz,Fake Ass Bitches,hardstyle,23
-0.6282147615739234,-0.3458429035740215,-1.4147922574276,-1.6892413637319366,0.9870697655163282,0.453050644513997,1.3206538641860126,6,7jzJD8kTMk4GIBvBNR2VYo,In The Morning - Yubik Remix,Fritz Kalkbrenner;Yubik,In The Morning (Yubik Remix),minimal-techno,0
0.1484238063594468,2.014219924925196,-0.1931239061954586,-0.1255711296377563,0.3578959708362568,-0.2416352836694984,1.4222060381461397,2,6xlTJwzkBpt91hmxfhqO3f,Dhobi Aaya,WowKidz,50 Top Hindi Nursery Rhymes,children,22
1.1832572128715462,0.0094370440746626,-0.917996283258707,0.0240215211349229,-0.2602914392905799,-0.4370995236358004,0.2161178710483406,1,3WRr1TGp0glkYj7hL4unH5,You Belong With Me (Taylor’s Version),Taylor Swift,Autumn Vibes 2022,pop,0
1.1747690227637808,-0.9111505645054208,-0.4356457800336579,-0.1835305616163813,-0.4644156901159276,-0.2214912330765366,0.4552845603637203,1,5W4cALNimK9sWuu3gFcYFE,The Darkness That You Fear - Edit,The Chemical Brothers,The Darkness That You Fear,breakbeat,36
0.8735559573477232,0.943595711225524,-0.670540412333527,0.4562205296718193,0.6904481651984743,0.3301882507373286,0.5570212700524102,2,2S3KQ7nKBgpMwg4RL00tcl,Peanut Butter & Jelly,Desmond Dennis,Cool Kids Jams 3,kids,13
0.912867014855003,0.4959943596539517,0.2965944220274951,0.6315043538194355,-0.5479207216435432,0.6120470140317257,-0.09329768258772,2,20dBbZTllUAqglAipVZDnu,制服と太陽,Keyakizaka46,二人セゾン(Special Edition),j-idol,21
-0.6211157634745785,0.970379336771428,-0.2833284598714631,0.1243955869461662,0.8659496671419624,-0.6902866004384087,1.3889242895531009,5,2qlv4y8WQN10vGEGoH2FHW,Fever,Peggy Lee,Desayuno en calma,soul,0
-0.8161621283740267,-1.8755015853037853,-1.2276321808337158,-1.4440192993091856,0.4544615901949639,0.2498627650324842,0.2767007050415503,6,2BgnllppKagvBLUhDGCZFd,Magenta,Hooverphonic,Blue Wonder Power Milk,trip-hop,21
-0.3521054966037424,1.5087132557142526,-0.2992506674447692,0.2641497553346527,-0.3604142977267404,-0.3540184008944998,0.5163575131149062,5,6nOf8jSSBzVVXXLz03dsrL,Call If You Need Me,Vance Joy,Mellow Adult Pop,folk,0
1.5193582135823942,0.2116084802896271,-0.3498120333602708,-0.2139320235559326,-0.5625608584904155,0.2996846434159706,0.4687552467698926,2,383HIMyYYwqQL8DXRBAQzi,Acércate,Ramona,Redes Sociales,psych-rock,29
2.113144806527324,-0.436760369891073,-1.3086906708932524,0.9791654837160284,0.6542884304992674,-0.2606355605489472,-0.3058566831555251,1,449z5UnyKYcMjkmgnItHgd,Bad Boy Your Love - Original Mix,Ed Solo;Deekline,Welcome To The Jungle: The Ultimate Jungle Cakes Drum & Bass Compilation,breakbeat,17
0.7541488668291115,-1.694813179623499,-0.1162501154538875,-0.8046570311974702,-0.9536872130044358,-1.879183380686937,-0.5832624293358095,1,1E0yt5XSdjE9NOu897RilW,War Ensemble,Slayer,Seasons In The Abyss,death-metal,56
-0.5805969658975755,1.5078996363477126,-0.3278934160223812,0.297202222724102,-0.3297393182212745,-0.0849197974717286,-0.2257848008544182,5,5xo8RrjJ9CVNrtRg2S3B1R,Motion Sickness,Phoebe Bridgers,Stranger in the Alps,indie-pop,77
1.1790159535247855,-0.3554644286758029,-0.0262717961574935,0.7106983068807575,-0.3111859750946963,0.4599775023248338,0.1351355112973419,1,5uOXTXLkre2vdiCCpb5ddx,Fvck Somebody,The Wrecks,Infinitely Ordinary,punk-rock,55
2.20364553473658,0.4276897939571455,-0.8618778006262217,0.0738444383254972,-0.3071558221872257,0.0919640810121836,-1.2759999325691005,2,6vL8FJoCSVy0x0CJLkATP5,Bambälä (Die Seele wieder baumeln lassen),DJ Ötzi,Sei du selbst - Party 2.0,party,24
0.892697487752724,0.4424212758277291,-0.6961168244930948,0.1255026277842624,-0.1124360667045738,0.126120327579964,0.2188359354962075,2,58RvouNHBDM6bwKnmVfNeq,Senden Kalan,Flört,Bize Özel,psych-rock,31
